method,solution_id,name,team,position,value,forecast,role,is_captain,is_vice_captain
Simple average,Simple average | two_stage | fixed_split | xi_cap=55,Anthony Gordon,Newcastle,MID,6.1,4.653846153846154,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=65",Julián Álvarez,Man City,FWD,6.7,4.861613841494203,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=65",Kieran Trippier,Newcastle,DEF,6.9,4.053769695113634,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=65",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=65",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=65",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=65",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=65",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Anthony Gordon,Newcastle,MID,6.1,4.808034328554537,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Chris Richards,Crystal Palace,DEF,3.9,3.3400655638178876,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.752072515529853,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Erling Haaland,Man City,FWD,14.4,5.676501365969409,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Julián Álvarez,Man City,FWD,6.7,4.861613841494203,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Kieran Trippier,Newcastle,DEF,6.9,4.053769695113634,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Phil Foden,Man City,MID,8.1,5.363630134559094,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=70",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Anthony Gordon,Newcastle,MID,6.1,4.808034328554537,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Chris Richards,Crystal Palace,DEF,3.9,3.3400655638178876,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.752072515529853,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Erling Haaland,Man City,FWD,14.4,5.676501365969409,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Julián Álvarez,Man City,FWD,6.7,4.861613841494203,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Kieran Trippier,Newcastle,DEF,6.9,4.053769695113634,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Phil Foden,Man City,MID,8.1,5.363630134559094,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=70",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Anthony Gordon,Newcastle,MID,6.1,4.808034328554537,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Dominic Solanke,Bournemouth,FWD,7.0,4.945389090754579,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.752072515529853,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Julián Álvarez,Man City,FWD,6.7,4.861613841494203,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Kieran Trippier,Newcastle,DEF,6.9,4.053769695113634,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",William Saliba,Arsenal,DEF,5.7,3.846371829487311,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=75",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Anthony Gordon,Newcastle,MID,6.1,4.808034328554537,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Dominic Solanke,Bournemouth,FWD,7.0,4.945389090754579,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.752072515529853,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Julián Álvarez,Man City,FWD,6.7,4.861613841494203,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Kieran Trippier,Newcastle,DEF,6.9,4.053769695113634,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",William Saliba,Arsenal,DEF,5.7,3.846371829487311,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=75",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Chris Richards,Crystal Palace,DEF,3.9,3.3400655638178876,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Daniel Muñoz,Crystal Palace,DEF,4.5,3.455011873506663,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Dominic Solanke,Bournemouth,FWD,7.0,4.945389090754579,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.461115479496612,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Phil Foden,Man City,MID,8.1,5.363630134559094,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Son Heung-min,Spurs,MID,9.6,5.763018581069041,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=80",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Chris Richards,Crystal Palace,DEF,3.9,3.3400655638178876,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Daniel Muñoz,Crystal Palace,DEF,4.5,3.455011873506663,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Dominic Solanke,Bournemouth,FWD,7.0,4.945389090754579,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.461115479496612,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Phil Foden,Man City,MID,8.1,5.363630134559094,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Son Heung-min,Spurs,MID,9.6,5.763018581069041,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=80",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Alphonse Areola,West Ham,GK,4.2,3.1800791300319866,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Cameron Archer,Sheffield Utd,FWD,4.3,3.046040620163375,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Chris Richards,Crystal Palace,DEF,3.9,3.3400655638178876,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Conor Bradley,Liverpool,DEF,4.1,2.7576148829116,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Dominic Solanke,Bournemouth,FWD,7.0,4.945389090754579,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Kieran Trippier,Newcastle,DEF,6.9,4.053769695113634,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Phil Foden,Man City,MID,8.1,5.363630134559094,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Son Heung-min,Spurs,MID,9.6,5.763018581069041,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | fixed_split | xi_cap=83.5",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Cameron Archer,Sheffield Utd,FWD,4.3,3.046040620163375,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Chris Richards,Crystal Palace,DEF,3.9,3.3400655638178876,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Dominic Solanke,Bournemouth,FWD,7.0,4.945389090754579,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Jarrad Branthwaite,Everton,DEF,4.2,2.9229890028211716,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Kieran Trippier,Newcastle,DEF,6.9,4.053769695113634,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Phil Foden,Man City,MID,8.1,5.363630134559094,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Son Heung-min,Spurs,MID,9.6,5.763018581069041,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | two_stage | actual_remainder | xi_cap=83.5",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Cameron Archer,Sheffield Utd,FWD,4.3,3.046040620163375,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Chris Richards,Crystal Palace,DEF,3.9,3.3400655638178876,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Dominic Solanke,Bournemouth,FWD,7.0,4.945389090754579,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Jarrad Branthwaite,Everton,DEF,4.2,2.9229890028211716,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Kieran Trippier,Newcastle,DEF,6.9,4.053769695113634,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Phil Foden,Man City,MID,8.1,5.363630134559094,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Son Heung-min,Spurs,MID,9.6,5.763018581069041,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.000",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Carlton Morris,Luton,FWD,5.0,4.081290960294155,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Chris Richards,Crystal Palace,DEF,3.9,3.3400655638178876,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Julián Álvarez,Man City,FWD,6.7,4.861613841494203,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Mohamed Salah,Liverpool,MID,13.0,6.472523981111602,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Ollie Watkins,Aston Villa,FWD,8.8,6.530840568507672,XI,False,True
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Pedro Porro,Spurs,DEF,5.8,4.081124152507548,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Phil Foden,Man City,MID,8.1,5.363630134559094,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Son Heung-min,Spurs,MID,9.6,5.763018581069041,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",William Saliba,Arsenal,DEF,5.7,3.846371829487311,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.005",Đorđe Petrović,Chelsea,GK,4.5,4.160060006624626,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Bukayo Saka,Arsenal,MID,9.1,6.975393294884185,XI,True,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Cole Palmer,Chelsea,MID,5.8,4.973795323387624,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Daniel Muñoz,Crystal Palace,DEF,4.5,3.455011873506663,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Dominic Solanke,Bournemouth,FWD,7.0,4.945389090754579,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.752072515529853,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Jakub Kiwior,Arsenal,DEF,4.3,4.42838207362497,XI,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Jordan Pickford,Everton,GK,4.6,3.729964038008132,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Julián Álvarez,Man City,FWD,6.7,4.861613841494203,Bench,False,False
"ARIMA(1,0,1)","ARIMA(1,0,1) | joint_pareto | delta=0.010",Lewis Dunk,Brighton,DEF,5.1,4.053072975868461,XI,False,False
